,Date,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,BTC_Market_Cap,Holiday,Weekend,wd_1,wd_2,wd_3,wd_4,wd_5,wd_6,wd_7,season_1,season_2,season_3,season_4,N_tran,Diff,Block_Size,Mi_rev,Cost_tran
27,2018-11-12,6411.76,6434.21,6360.47,6371.27,4295770000.0,110689666528,1,0,1,0,0,0,0,0,0,0,0,0,1,246991.0,7184404942700.0,0.8740622945209999,11730527.0632,47.4937429427
28,2018-11-11,6413.63,6423.25,6350.17,6411.27,3939060000.0,111373453740,1,1,0,0,0,0,0,0,1,0,0,0,1,252499.0,7184404942700.0,0.955554312977,10584955.8853,41.9207833904
29,2018-11-10,6386.13,6437.28,6385.31,6409.22,3705320000.0,111326145314,0,1,0,0,0,0,0,1,0,0,0,0,1,283896.0,7184404942700.0,1.1351957795299998,10321706.7216,36.3573517119
30,2018-11-09,6442.6,6456.46,6373.37,6385.62,4346820000.0,110905767441,0,0,0,0,0,0,1,0,0,0,0,0,1,277597.0,7184404942700.0,1.1699656115700001,9946659.82184,35.831294365
31,2018-11-08,6522.27,6536.92,6438.53,6453.72,4665260000.0,112078367037,0,0,0,0,0,1,0,0,0,0,0,0,1,293734.0,7184404942700.0,1.14416084615,10758522.3474,36.626751916399996
32,2018-11-07,6468.5,6552.16,6468.31,6530.14,4941260000.0,113395632955,0,0,0,0,1,0,0,0,0,0,0,0,1,285451.0,7184404942700.0,1.0720384375,10436213.8779,36.5604390172
33,2018-11-06,6433.38,6463.55,6408.16,6461.01,4700040000.0,112095603776,0,0,0,1,0,0,0,0,0,0,0,0,1,296283.0,7184404942700.0,1.04435817361,11706835.6991,39.5123436009
34,2018-11-05,6363.62,6480.59,6363.62,6419.66,4174800000.0,111456211022,1,0,1,0,0,0,0,0,0,0,0,0,1,226247.0,7184404942700.0,1.03518736585,9909549.948689999,43.799696564799994
35,2018-11-04,6365.47,6388.63,6294.57,6376.13,4390020000.0,110689215104,0,1,0,0,0,0,0,0,1,0,0,0,1,249564.0,7184404942700.0,0.885550503106,12893634.8829,51.6646426684
36,2018-11-03,6387.24,6400.07,6342.37,6361.26,3658640000.0,110421212888,0,1,0,0,0,0,0,1,0,0,0,0,1,292704.0,7184404942700.0,1.1170549300700001,11535019.9036,39.4084805935
37,2018-11-02,6378.92,6396.86,6327.38,6388.44,4234870000.0,110880236966,0,0,0,0,0,0,1,0,0,0,0,0,1,281941.0,7183013626020.0,0.979455207792,12319622.9516,43.695748229399996
38,2018-11-01,6318.14,6547.14,6311.83,6377.78,3789400000.0,110683820788,0,0,0,0,0,1,0,0,0,0,0,0,1,288283.0,7182852313940.0,0.9182929631899999,12962284.6889,44.963749818500006
39,2018-10-31,6336.99,6349.16,6316.88,6317.61,4191240000.0,109627117226,0,0,0,0,1,0,0,0,0,0,0,0,1,283327.0,7182852313940.0,0.943664909091,12264134.0728,43.2861466532
40,2018-10-30,6337.04,6364.99,6310.14,6334.27,3781100000.0,109903543419,0,0,0,1,0,0,0,0,0,0,0,0,1,269754.0,7182852313940.0,0.9838206095890001,11773496.6611,43.645308915
41,2018-10-29,6492.35,6503.6,6306.99,6332.63,4199910000.0,109862898081,0,0,1,0,0,0,0,0,0,0,0,0,1,219860.0,7182852313940.0,0.828287614286,11390873.4359,51.8096672243
42,2018-10-28,6482.66,6502.28,6447.91,6486.39,3445190000.0,112518434372,0,1,0,0,0,0,0,0,1,0,0,0,1,233749.0,7182852313940.0,0.913874301471,11076740.7652,47.387328994799994
43,2018-10-27,6480.84,6507.41,6453.53,6480.38,3393250000.0,112403001148,0,1,0,0,0,0,0,1,0,0,0,0,1,253002.0,7182852313940.0,1.05804733566,11687812.0159,46.1965202485
44,2018-10-26,6468.44,6498.29,6449.61,6474.75,3306050000.0,112294341019,0,0,0,0,0,0,1,0,0,0,0,0,1,254599.0,7182852313940.0,1.03543029927,11207341.4591,44.019581613
45,2018-10-25,6484.65,6504.65,6447.03,6476.29,3230550000.0,112309554478,0,0,0,0,0,1,0,0,0,0,0,0,1,254091.0,7182852313940.0,1.14165657522,9303249.64232,36.6138495355
46,2018-10-24,6478.89,6521.99,6468.86,6495.84,3424670000.0,112637293966,0,0,0,0,1,0,0,0,0,0,0,0,1,253463.0,7182852313940.0,0.9322604155840001,12584228.6109,49.6491740842
47,2018-10-23,6472.36,6506.01,6451.27,6475.74,3716150000.0,112279779884,0,0,0,1,0,0,0,0,0,0,0,0,1,255324.0,7182852313940.0,0.9165395677420001,12699337.8429,49.7381281937
48,2018-10-22,6486.05,6543.8,6462.98,6487.16,3672860000.0,112465213723,0,0,1,0,0,0,0,0,0,0,0,0,1,211505.0,7182852313940.0,0.823540115942,11348423.0213,53.6555779832
49,2018-10-21,6490.09,6556.38,6476.0,6482.35,3253610000.0,112369106369,0,1,0,0,0,0,0,0,1,0,0,0,1,227821.0,7182852313940.0,0.88788548951,11691729.2438,51.3198047758
50,2018-10-20,6460.92,6497.72,6449.0,6489.19,3379130000.0,112476559221,0,1,0,0,0,0,0,1,0,0,0,0,1,253826.0,7182852313940.0,1.0181478450700001,11629773.63,45.8178974181
51,2018-10-19,6478.07,6493.68,6445.31,6465.41,3578870000.0,112052990522,0,0,0,0,0,0,1,0,0,0,0,0,1,253450.0,7427362643330.0,0.9962080507250001,11448484.2938,45.17058312819999
52,2018-10-18,6542.33,6567.54,6450.04,6476.71,3924080000.0,112237252159,0,0,0,0,0,1,0,0,0,0,0,0,1,260362.0,7454968648260.0,1.04920780435,11502916.7006,44.1804744954
53,2018-10-17,6590.52,6601.21,6517.45,6544.43,4088420000.0,113399343801,0,0,0,0,1,0,0,0,0,0,0,0,1,257967.0,7454968648260.0,1.0662738148100002,11259236.3222,43.646033493400004
54,2018-10-16,6601.41,6673.59,6571.37,6596.11,4074800000.0,114283707152,0,0,0,1,0,0,0,0,0,0,0,0,1,266945.0,7454968648260.0,0.9437609567899999,13215486.3513,49.506401510699995
55,2018-10-15,6292.64,6965.06,6258.68,6596.54,7370770000.0,114280022340,0,0,1,0,0,0,0,0,0,0,0,0,1,191259.0,7454968648260.0,0.9573020877189999,9054868.80625,47.343491319399995
56,2018-10-14,6288.49,6363.21,6280.15,6290.93,3085320000.0,108972590373,0,1,0,0,0,0,0,0,1,0,0,0,1,205097.0,7454968648260.0,0.8620221914890001,11117559.4896,54.206348652799996
57,2018-10-13,6278.08,6308.51,6259.81,6285.99,3064030000.0,108878136724,0,1,0,0,0,0,0,1,0,0,0,0,1,243174.0,7454968648260.0,1.12850302273,10445356.7323,42.9542497648
58,2018-10-12,6239.25,6328.5,6236.47,6274.58,3783500000.0,108669526315,0,0,0,0,0,0,1,0,0,0,0,0,1,262467.0,7454968648260.0,0.9208256352200002,12534246.1296,47.7555126153
59,2018-10-11,6586.74,6586.74,6243.74,6256.24,5181640000.0,108341572839,0,0,0,0,0,1,0,0,0,0,0,0,1,244945.0,7454968648260.0,0.8969055208329999,11916022.1738,48.647746121800004
60,2018-10-10,6640.29,6640.29,6538.96,6585.53,3787650000.0,114030835912,0,0,0,0,1,0,0,0,0,0,0,0,1,235862.0,7454968648260.0,0.9664135230769999,10870641.0195,46.088988559200004
61,2018-10-09,6653.08,6661.41,6606.94,6642.64,3580810000.0,115007759484,0,0,0,1,0,0,0,0,0,0,0,0,1,248041.0,7454968648260.0,0.965177555556,11279998.4337,45.4763463852
62,2018-10-08,6600.19,6675.06,6576.04,6652.23,3979460000.0,115162906843,1,0,1,0,0,0,0,0,0,0,0,0,1,219731.0,7454968648260.0,0.831893478873,11727102.619,53.3702691884
63,2018-10-07,6590.68,6641.49,6557.04,6602.95,3306630000.0,114298880311,0,1,0,0,0,0,0,0,1,0,0,0,1,214843.0,7454968648260.0,0.92210188,10399267.317,48.4040313951
64,2018-10-06,6622.45,6628.54,6577.8,6588.31,3259740000.0,114033598927,0,1,0,0,0,0,0,1,0,0,0,0,1,244719.0,7454968648260.0,0.963110884615,10814043.71,44.1896367261
65,2018-10-05,6574.15,6623.62,6557.41,6622.48,3671500000.0,114614764674,0,0,0,0,0,0,1,0,0,0,0,0,1,243157.0,7364268059360.0,0.7986400533329999,12429603.1225,51.1176035341
66,2018-10-04,6497.91,6603.31,6497.91,6576.69,3838410000.0,113811343543,0,0,0,0,0,1,0,0,0,0,0,0,1,242303.0,7152633351910.0,0.8382256689659999,11865841.3485,48.9710872274
67,2018-10-03,6553.86,6571.46,6454.03,6502.59,3887310000.0,112516993837,0,0,0,0,1,0,0,0,0,0,0,0,1,244772.0,7152633351910.0,1.0153358029200001,11407332.6584,46.603911633500005
68,2018-10-02,6593.24,6611.84,6537.9,6556.1,3979260000.0,113431019760,0,0,0,1,0,0,0,0,0,0,0,0,1,242820.0,7152633351910.0,0.8571059177220001,13160999.4467,54.200640172700005
69,2018-10-01,6619.85,6653.3,6549.08,6589.62,4000970000.0,113999846113,1,0,1,0,0,0,0,0,0,0,0,0,1,208210.0,7152633351910.0,0.626711306748,13535231.1002,65.0075937767
70,2018-09-30,6604.71,6643.78,6566.54,6625.56,4002280000.0,114608519470,0,1,0,0,0,0,0,0,1,0,0,0,1,218339.0,7152633351910.0,0.693383605263,12571059.9003,57.5758792532
71,2018-09-29,6643.1,6643.1,6511.65,6601.96,4363690000.0,114186839964,0,1,0,0,0,0,0,1,0,0,0,0,1,254239.0,7152633351910.0,0.8551686688310001,13046981.4048,51.317781319
72,2018-09-28,6678.75,6785.03,6598.32,6644.13,5014430000.0,114903584220,0,0,0,0,0,0,1,0,0,0,0,0,1,248686.0,7152633351910.0,0.877031230769,11836751.4807,47.5971766834
73,2018-09-27,6495.29,6712.1,6464.95,6676.75,4606810000.0,115454861756,0,0,0,0,0,1,0,0,0,0,0,0,1,243927.0,7152633351910.0,0.898005352518,11369486.0866,46.610199308
74,2018-09-26,6452.79,6585.91,6397.89,6495.0,4437300000.0,112300336125,0,0,0,0,1,0,0,0,0,0,0,0,1,252113.0,7152633351910.0,0.768240781065,13676604.3032,54.2479138451
75,2018-09-25,6603.64,6603.64,6381.86,6446.47,4726180000.0,111450035114,0,0,0,1,0,0,0,0,0,0,0,0,1,237670.0,7152633351910.0,0.8071140202699999,12385677.9782,52.1129211855
76,2018-09-24,6704.77,6713.56,6580.9,6595.41,4177310000.0,114011060309,0,0,1,0,0,0,0,0,0,0,0,0,1,200319.0,7152633351910.0,0.65563344,12679234.025999999,63.29521426310001
77,2018-09-23,6715.32,6766.15,6679.42,6710.63,4197500000.0,115990387532,0,1,0,0,0,0,0,0,1,0,0,0,1,225537.0,7152633351910.0,0.7320389032260001,13124461.7112,58.192055898599996
78,2018-09-22,6735.05,6814.56,6616.8,6721.98,4509660000.0,116173876360,0,1,0,0,0,0,0,1,0,0,0,0,1,273051.0,7152633351910.0,1.01230172917,12176819.2713,44.5954025854
79,2018-09-21,6513.87,6794.33,6496.36,6734.95,6531940000.0,116385068032,0,0,0,0,0,0,1,0,0,0,0,0,1,253674.0,7031329605790.0,0.815061116883,12472948.4743,49.1692032857
80,2018-09-20,6398.85,6529.26,6395.95,6519.67,4348110000.0,112653130183,0,0,0,0,0,1,0,0,0,0,0,0,1,251037.0,7019199231180.0,0.80443724359,12463162.5358,49.6467155669
81,2018-09-19,6371.85,6448.46,6208.34,6398.54,4431340000.0,110547735544,0,0,0,0,1,0,0,0,0,0,0,0,1,244259.0,7019199231180.0,0.936313514085,11296243.3776,46.2469893746
82,2018-09-18,6280.91,6384.18,6265.71,6371.3,4180090000.0,110064685348,0,0,0,1,0,0,0,0,0,0,0,0,1,240152.0,7019199231180.0,0.90764782963,10912753.5263,45.44102704270001
83,2018-09-17,6514.06,6540.21,6257.52,6281.2,3910780000.0,108497127334,0,0,1,0,0,0,0,0,0,0,0,0,1,179483.0,7019199231180.0,0.627328395683,11344822.2447,63.208338643400005
84,2018-09-16,6536.68,6544.33,6460.1,6517.18,3273730000.0,112562367224,0,1,0,0,0,0,0,0,1,0,0,0,1,211071.0,7019199231180.0,0.7898590571430001,11509988.8514,54.5313607811
85,2018-09-15,6509.4,6561.72,6493.55,6543.2,3216300000.0,113000324618,0,1,0,0,0,0,0,1,0,0,0,0,1,223250.0,7019199231180.0,1.057485,10861356.2841,48.6510919782
86,2018-09-14,6515.41,6596.1,6456.17,6512.71,4076220000.0,112462453186,0,0,0,0,0,0,1,0,0,0,0,0,1,234209.0,7019199231180.0,0.819058952703,12063757.5583,51.5085140123
87,2018-09-13,6354.24,6535.41,6354.24,6517.31,4210910000.0,112530970182,1,0,0,0,0,1,0,0,0,0,0,0,1,233275.0,7019199231180.0,0.709051160714,13323607.1515,57.115452369399996
88,2018-09-12,6317.01,6363.87,6265.09,6351.8,4064230000.0,109661521297,0,0,0,0,1,0,0,0,0,0,0,0,1,237571.0,7019199231180.0,0.9418213829790001,11243810.4714,47.3282112355
89,2018-09-11,6331.88,6398.92,6260.21,6321.2,3849910000.0,109119948884,0,0,0,1,0,0,0,0,0,0,0,0,1,222866.0,7019199231180.0,0.899061755556,10753469.6136,48.250830604899996
90,2018-09-10,6301.57,6374.98,6292.76,6329.7,3714100000.0,109255603474,0,0,1,0,0,0,0,0,0,0,0,0,1,188912.0,7019199231180.0,0.6160291165640001,12924076.0946,68.4132087669
91,2018-09-09,6223.38,6446.26,6201.22,6300.86,3671890000.0,108747090915,0,1,0,0,0,0,0,0,1,0,0,0,1,204428.0,7019199231180.0,0.7105398,12056257.7326,58.975569553199996
92,2018-09-08,6460.17,6534.25,6197.52,6225.98,3835060000.0,107442122871,0,1,0,0,0,0,0,1,0,0,0,0,1,230790.0,6971177230940.0,0.889911335526,12425079.4152,53.837165454300006
93,2018-09-07,6528.92,6555.29,6396.87,6467.07,4264680000.0,111590424587,0,0,0,0,0,0,1,0,0,0,0,0,1,252261.0,6727225469720.0,0.888037206667,12263681.832999999,48.615052794499995
94,2018-09-06,6755.14,6755.14,6404.72,6529.17,5523470000.0,112649565532,0,0,0,0,0,1,0,0,0,0,0,0,1,246477.0,6727225469720.0,1.00844393182,11962954.2145,48.5357831136
95,2018-09-05,7361.46,7388.43,6792.83,6792.83,5800460000.0,117185657641,0,0,0,0,1,0,0,0,0,0,0,0,1,232265.0,6727225469720.0,0.9576707380949999,11716417.735,50.4441811508
96,2018-09-04,7263.0,7388.26,7255.44,7361.66,4273640000.0,126986882925,0,0,0,1,0,0,0,0,0,0,0,0,1,222897.0,6727225469720.0,0.8467524861110001,13214317.5544,59.2844118783
97,2018-09-03,7279.03,7317.94,7208.15,7260.06,4087760000.0,125222785390,1,0,1,0,0,0,0,0,0,0,0,0,1,187145.0,6727225469720.0,0.648996729167,13164449.0812,70.3435789425
98,2018-09-02,7189.58,7306.31,7132.16,7272.72,4329540000.0,125427780027,0,1,0,0,0,0,0,0,1,0,0,0,1,213331.0,6727225469720.0,0.76929605298,13539458.2481,63.466904707
99,2018-09-01,7044.81,7242.29,7038.05,7193.25,4116050000.0,124044625438,0,1,0,0,0,0,0,1,0,0,0,0,1,237076.0,6727225469720.0,0.8091812903229999,13703858.6682,57.8036522811
100,2018-08-31,6973.97,7057.17,6920.16,7037.58,4495650000.0,121346613238,0,0,0,0,0,0,1,0,0,0,0,1,0,231391.0,6727225469720.0,0.817750818182,13512459.5225,58.3966512204
101,2018-08-30,7043.76,7072.69,6834.69,6978.23,4463250000.0,120309828156,0,0,0,0,0,1,0,0,0,0,0,1,0,237508.0,6727225469720.0,0.907886179856,12423621.4581,52.3082231255
102,2018-08-29,7091.71,7113.3,6970.82,7047.16,4145880000.0,121484666374,0,0,0,0,1,0,0,0,0,0,0,1,0,238039.0,6727225469720.0,0.87988075817,13704072.5546,57.570702929300005
103,2018-08-28,6891.08,7109.56,6882.34,7096.28,4659940000.0,122319195736,0,0,0,1,0,0,0,0,0,0,0,1,0,223656.0,6727225469720.0,0.7015496378380001,15757726.0164,70.45519018649999
104,2018-08-27,6710.8,6884.64,6689.71,6884.64,4019000000.0,118657885712,1,0,1,0,0,0,0,0,0,0,0,1,0,172747.0,6727225469720.0,0.56971550289,14616492.4672,84.61213489810001
105,2018-08-26,6754.64,6774.75,6620.75,6707.26,3295500000.0,115585205491,0,1,0,0,0,0,0,0,1,0,0,1,0,196420.0,6727225469720.0,0.7635516888889999,11480569.008,58.4490836369
106,2018-08-25,6719.95,6789.63,6700.96,6763.19,3312600000.0,116534497933,0,1,0,0,0,0,0,1,0,0,0,1,0,219848.0,6505039002080.0,0.820710534247,12067487.5609,54.8901402829
107,2018-08-24,6551.52,6719.96,6498.64,6719.96,4097820000.0,115778358839,0,0,0,0,0,0,1,0,0,0,0,1,0,217352.0,6389316883510.0,0.7683911543619999,12109214.1826,55.712458052399995
108,2018-08-23,6371.34,6546.54,6371.34,6534.88,3426180000.0,112577436411,0,0,0,0,0,1,0,0,0,0,0,1,0,230333.0,6389316883510.0,0.7748982625,13310066.6325,57.786190569700004
109,2018-08-22,6486.25,6816.79,6310.11,6376.71,4668110000.0,109840902181,0,0,0,0,1,0,0,0,0,0,0,1,0,217777.0,6389316883510.0,0.779786689189,12000750.7951,55.105685151
110,2018-08-21,6301.07,6500.87,6298.24,6488.76,3377180000.0,111758100192,0,0,0,1,0,0,0,0,0,0,0,1,0,214983.0,6389316883510.0,0.8181815733329999,12251866.1225,56.9899300059
111,2018-08-20,6500.51,6536.92,6297.93,6308.53,3665100000.0,108642191682,0,0,1,0,0,0,0,0,0,0,0,1,0,167400.0,6389316883510.0,0.619528075862,11716527.5641,69.9912040867
112,2018-08-19,6422.57,6537.98,6361.55,6506.07,3311170000.0,112031838393,0,1,0,0,0,0,0,0,1,0,0,1,0,190935.0,6389316883510.0,0.590060225,12979347.0715,67.97783052609999
113,2018-08-18,6583.43,6617.35,6353.73,6423.76,3984520000.0,110603014928,0,1,0,0,0,0,0,1,0,0,0,1,0,233794.0,6389316883510.0,0.833029453947,12467282.792000001,53.3259313414
114,2018-08-17,6340.91,6582.5,6324.97,6580.63,4992990000.0,113290724406,0,0,0,0,0,0,1,0,0,0,0,1,0,232335.0,6389316883510.0,0.7619473164560001,12679218.3411,54.573001661800006
115,2018-08-16,6294.23,6473.5,6276.41,6334.73,4328420000.0,109045250379,0,0,0,0,0,1,0,0,0,0,0,1,0,246066.0,6389316883510.0,0.7910671552799999,12945905.1935,52.6115155833
116,2018-08-15,6221.42,6588.49,6221.42,6308.52,4895450000.0,108581773101,0,0,0,0,1,0,0,0,0,0,0,1,0,247622.0,6389316883510.0,1.01179291912,10446684.9281,42.1880322754
117,2018-08-14,6287.66,6287.94,5971.05,6199.71,5301700000.0,106696389129,0,0,0,1,0,0,0,0,0,0,0,1,0,222229.0,6389316883510.0,0.906496873333,12027194.9917,54.1207267805
118,2018-08-13,6341.36,6537.05,6225.72,6297.57,4083980000.0,108369686635,0,0,1,0,0,0,0,0,0,0,0,1,0,165044.0,6389316883510.0,0.584546741935,12308443.9327,74.5767427639
119,2018-08-12,6283.65,6409.85,6237.5,6322.69,5665250000.0,108790259014,0,1,0,0,0,0,0,0,1,0,0,1,0,192438.0,6197839919510.0,0.611510917647,13261117.577,68.9111172276
120,2018-08-11,6185.79,6455.74,6109.03,6295.73,4047850000.0,108314257212,0,1,0,0,0,0,0,1,0,0,0,1,0,226148.0,5949437371610.0,0.792378119318,14202869.6197,62.803427930699996
121,2018-08-10,6571.42,6591.26,6124.52,6184.71,4528680000.0,106390927598,0,0,0,0,0,0,1,0,0,0,0,1,0,222326.0,5949437371610.0,0.8043556644300001,12046723.138,54.1849497493
122,2018-08-09,6305.56,6625.73,6249.07,6568.23,4267040000.0,112973963230,0,0,0,0,0,1,0,0,0,0,0,1,0,235311.0,5949437371610.0,0.812957789809,12792695.7482,54.3650562371
123,2018-08-08,6746.85,6746.85,6226.22,6305.8,5064430000.0,108448409560,0,0,0,0,1,0,0,0,0,0,0,1,0,233045.0,5949437371610.0,1.0164584370899998,12988132.875,56.2819517451
124,2018-08-07,6958.32,7146.56,6748.24,6753.12,4682800000.0,116128339800,0,0,0,1,0,0,0,0,0,0,0,1,0,218607.0,5949437371610.0,1.0509867022900001,11517945.75,53.2590456155
125,2018-08-06,7062.94,7166.55,6890.54,6951.8,3925900000.0,119531508535,0,0,1,0,0,0,0,0,0,0,0,1,0,172181.0,5949437371610.0,0.57810536875,14016460.0,81.96015648619999
126,2018-08-05,7031.08,7102.77,6940.7,7068.48,3679110000.0,121526079384,0,1,0,0,0,0,0,0,1,0,0,1,0,191657.0,5949437371610.0,0.574082176136,16381955.16,86.06518984700001
127,2018-08-04,7438.67,7497.49,6984.07,7032.85,4268390000.0,120899698889,0,1,0,0,0,0,0,1,0,0,0,1,0,229859.0,5949437371610.0,0.8340257108429999,15674653.75,68.955403575
128,2018-08-03,7562.14,7562.14,7328.65,7434.39,4627150000.0,127785826655,0,0,0,0,0,0,1,0,0,0,0,1,0,224873.0,5949437371610.0,0.80693845098,14541709.8,65.4160878861
129,2018-08-02,7634.19,7712.77,7523.44,7567.15,4214110000.0,130052066760,0,0,0,0,0,1,0,0,0,0,0,1,0,241044.0,5949437371610.0,0.9905411666670001,14445819.08,60.5781814636
130,2018-08-01,7769.04,7769.04,7504.95,7624.91,4797620000.0,131030166771,0,0,0,0,1,0,0,0,0,0,0,1,0,242977.0,5949437371610.0,0.950214047619,14996021.25,62.5771427914
131,2018-07-31,8181.2,8181.53,7696.93,7780.44,5287530000.0,133688476220,0,0,0,1,0,0,0,0,0,0,0,1,0,230924.0,5949437371610.0,0.9110878880600001,13817728.25,60.714697862
132,2018-07-30,8221.58,8235.5,7917.5,8180.48,5551400000.0,140547190784,0,0,1,0,0,0,0,0,0,0,0,1,0,168407.0,5595791656330.0,0.539320923529,17431648.02,104.223326127
133,2018-07-29,8205.82,8272.26,8141.18,8218.46,4107190016.0,141185844808,0,1,0,0,0,0,0,0,1,0,0,1,0,188238.0,5178671069070.0,0.759045937931,14770485.99,79.1485032384
134,2018-07-28,8169.06,8222.85,8110.77,8192.15,3988750080.0,140716560550,0,1,0,0,0,0,0,1,0,0,0,1,0,229397.0,5178671069070.0,0.886276053892,16568111.75,72.9416460135
135,2018-07-27,7950.4,8262.66,7839.76,8165.01,5195879936.0,140235573607,0,0,0,0,0,0,1,0,0,0,0,1,0,231679.0,5178671069070.0,0.7713709090909999,16911592.5,73.8409603558
136,2018-07-26,8176.85,8290.33,7878.71,7951.58,4899089920.0,136553079708,0,0,0,0,0,1,0,0,0,0,0,1,0,250208.0,5178671069070.0,0.965074491525,18661751.625,75.4892138216
137,2018-07-25,8379.66,8416.87,8086.36,8181.39,5845400064.0,140482950401,0,0,0,0,1,0,0,0,0,0,0,1,0,259358.0,5178671069070.0,0.917435553459,15319928.25,59.9496458981
138,2018-07-24,7716.51,8424.27,7705.5,8424.27,7277689856.0,144634918474,1,0,0,1,0,0,0,0,0,0,0,1,0,229480.0,5178671069070.0,0.8900579216869999,15381186.5,67.8700082086
139,2018-07-23,7414.71,7771.5,7409.1,7711.11,5132480000.0,132375368459,0,0,1,0,0,0,0,0,0,0,0,1,0,167129.0,5178671069070.0,0.45129270879100003,16874334.75,101.621533801
140,2018-07-22,7417.8,7537.95,7383.82,7418.49,3695460096.0,127336615249,0,1,0,0,0,0,0,0,1,0,0,1,0,184803.0,5178671069070.0,0.715741226277,12556546.625,68.6350793061
141,2018-07-21,7352.72,7437.64,7262.41,7419.29,3726609920.0,127333468174,0,1,0,0,0,0,0,1,0,0,0,1,0,225529.0,5178671069070.0,0.8152927272730001,14443929.5,64.8127961283
142,2018-07-20,7467.4,7594.67,7323.26,7354.13,4936869888.0,126202570251,0,0,0,0,0,0,1,0,0,0,0,1,0,225039.0,5178671069070.0,0.73462880117,15668190.72,70.5303277555
143,2018-07-19,7378.2,7494.46,7295.46,7466.86,5111629824.0,128122730711,0,0,0,0,0,1,0,0,0,0,0,1,0,238769.0,5178671069070.0,1.04647424713,16010523.0,68.0356508538
144,2018-07-18,7315.32,7534.99,7280.47,7370.78,6103410176.0,126458165406,0,0,0,0,1,0,0,0,0,0,0,1,0,233966.0,5199615302170.0,0.9093355345909999,13252292.25,57.352784853100005
145,2018-07-17,6739.65,7387.24,6684.17,7321.04,5961950208.0,125588963706,0,0,0,1,0,0,0,0,0,0,0,1,0,207842.0,5363678461480.0,0.928807491667,9550007.43,46.640624064399994
146,2018-07-16,6357.01,6741.75,6357.01,6741.75,4725799936.0,115638203962,0,0,1,0,0,0,0,0,0,0,0,1,0,161151.0,5363678461480.0,0.7739460902259999,10424456.875,65.2819817451
147,2018-07-15,6272.7,6403.46,6256.51,6359.64,3285459968.0,109074579938,0,1,0,0,0,0,0,0,1,0,0,1,0,176475.0,5363678461480.0,1.15948982707,10322279.625,59.0196428007
148,2018-07-14,6247.5,6298.19,6212.22,6276.12,2923670016.0,107631453835,0,1,0,0,0,0,0,1,0,0,0,1,0,207904.0,5363678461480.0,1.11353270629,11015182.75,53.561090378500005
149,2018-07-13,6235.03,6310.55,6192.24,6238.05,3805400064.0,106968440793,0,0,0,0,0,0,1,0,0,0,0,1,0,203535.0,5363678461480.0,1.1791594822700002,11268737.625,55.950431709200004
150,2018-07-12,6396.78,6397.1,6136.42,6228.81,3770170112.0,106798864820,0,0,0,0,0,1,0,0,0,0,0,1,0,202603.0,5363678461480.0,1.00659225926,10811120.625,54.0075287371
151,2018-07-11,6330.77,6444.96,6330.47,6394.71,3644859904.0,109631867446,0,0,0,0,1,0,0,0,0,0,0,1,0,216063.0,5363678461480.0,0.971490577181,12485753.0,58.4968538813
152,2018-07-10,6739.21,6767.74,6320.72,6329.95,4052430080.0,108511009626,0,0,0,1,0,0,0,0,0,0,0,1,0,206546.0,5363678461480.0,1.06041535294,11427128.0,55.9733319579
153,2018-07-09,6775.08,6838.68,6724.34,6741.75,3718129920.0,115557889495,0,0,1,0,0,0,0,0,0,0,0,1,0,155685.0,5363678461480.0,0.592209537975,13062255.0,84.56644232100001
154,2018-07-08,6857.8,6885.91,6747.98,6773.88,3386210048.0,116097021279,0,1,0,0,0,0,0,0,1,0,0,1,0,170160.0,5363678461480.0,0.5372100576919999,12914635.5,76.5419297048
155,2018-07-07,6668.71,6863.99,6579.24,6856.93,3961080064.0,117506606000,0,1,0,0,0,0,0,1,0,0,0,1,0,200993.0,5363678461480.0,0.68545858125,13022240.0,65.4925776702
156,2018-07-06,6638.69,6700.94,6533.55,6673.5,4313959936.0,114350502582,0,0,0,0,0,0,1,0,0,0,0,1,0,199600.0,5363678461480.0,0.783748218978,11467704.875,58.116569818500004
157,2018-07-05,6599.71,6749.54,6546.65,6639.14,4999240192.0,113748385620,1,0,0,0,0,1,0,0,0,0,0,1,0,206788.0,5363678461480.0,0.935352985075,11089706.0,54.3181726943
158,2018-07-04,6550.87,6771.92,6450.46,6597.55,4176689920.0,113024522547,1,0,0,0,1,0,0,0,0,0,0,1,0,216747.0,5363678461480.0,1.11381700862,9617154.0,45.2242408773
159,2018-07-03,6596.66,6671.37,6447.75,6529.59,4672309760.0,111849428104,0,0,0,1,0,0,0,0,0,0,0,1,0,199294.0,5172892177080.0,0.987550148936,11271293.25,57.3095694633
160,2018-07-02,6380.38,6683.86,6305.7,6614.18,4396930048.0,113288832522,0,0,1,0,0,0,0,0,0,0,0,1,0,156247.0,5077499034880.0,0.705291442177,11673361.875,75.39373289529999
161,2018-07-01,6411.68,6432.85,6289.29,6385.82,4788259840.0,109366024632,0,1,0,0,0,0,0,0,1,0,0,1,0,181065.0,5077499034880.0,0.98734012766,10494418.5,58.7356137641
162,2018-06-30,6214.22,6465.51,6214.22,6404.0,4543860224.0,109665618200,0,1,0,0,0,0,0,1,0,0,0,1,0,197881.0,5077499034880.0,0.746513298013,11236721.625,57.6098940634
